tiempo,referencia,hc,f_pid,y_hat
37,40,38.3962207761384,0.0677498550000054,38.384197
55,40,41.4543518981883,3.50785843348942,41.565407
73,40,40.2160116577627,0.0,39.9409
91,40,38.5558410500399,0.0,38.647427
109,40,36.7853184314227,3.16536016542892,36.88667
127,40,34.9742497673457,6.96557729879225,35.087734
145,40,33.0083784849593,10.8557646108783,33.07325
163,40,31.2106510428981,15.0810711273412,31.040327
181,40,29.0690076109538,18.9490388990847,29.102468
199,40,26.7885974636291,23.5577514598687,26.938496
217,40,24.7862856376166,28.4677461407886,24.823483
235,40,23.4891842461934,32.7850824812016,23.405079
253,40,22.7064784875549,35.5931339551915,22.849386
271,40,22.9344631677592,37.3000038271949,22.847864
289,40,23.5206452394363,36.8402684548944,23.454847
307,40,24.1322060247905,35.6118135174334,24.208778
325,40,24.755680876292,34.3279283639422,24.717302
343,40,25.2027042592272,33.0174516769066,25.118889
361,40,25.256946233991,32.0844073482424,25.390886
379,40,25.2537457417449,31.9931219718998,25.270258
397,40,25.2378077405992,32.0249588122365,25.137365
415,29,25.132462952965,32.0841230301565,25.109373
433,29,24.9444042883305,8.74009180088094,25.013021
451,29,24.8105870298835,9.15002847077223,24.72005
469,29,21.9796623895692,9.44393585815744,22.071198
487,29,18.660718853903,15.5233652393205,18.615377
505,29,14.9590869551881,22.654390171169,14.683295
523,29,10.3690139426798,30.6119032683177,10.39255
541,29,8.69213761344676,40.4813923786633,8.631853
559,29,10.8711312386783,44.109849269052,10.995572
577,29,15.388125684347,39.4703054002408,15.353076
595,29,18.789939056472,29.8120589921893,18.916706
613,29,20.5042818877486,22.538225101697,20.465364
631,29,20.3020990334626,18.8782535298349,20.259491
649,29,18.6039364292532,19.3263257996169,18.56576
667,29,15.9682602567526,22.9836170903032,15.992361
685,29,13.0420849092696,28.6547513327932,13.08047
703,29,11.4005574766454,34.9534706139212,11.348479
721,29,11.9632873084949,38.5015764734809,12.028344
739,29,14.4461001497829,37.3243309199096,14.378028
757,29,16.9255259735505,32.0275541593038,17.063236
775,29,18.7331848811021,26.7338371628885,18.573845
793,29,18.8748918241551,22.8768605502965,19.137499
811,26,18.105931940107,22.5902890888962,18.04558
829,26,16.4359270220213,17.8218579484076,16.463533
847,26,14.6771612169731,21.4173894701813,14.546383
865,26,10.8951019612361,25.2061417488198,10.803098
883,26,8.68107735705234,33.3378374767062,8.470433
901,26,8.48901507130503,38.1125049289785,8.808682
919,26,11.872994072886,38.5538133230791,11.95441
937,26,15.3867383891157,31.3248384709602,15.179552
955,26,17.5610032260198,23.8117852352867,17.68212
973,26,17.8419446919304,19.1659639026441,17.918694
991,26,16.4525289153639,18.5776384310015,16.458553
1009,26,13.39672541,21.5717533858174,13.40476
1027,26,10.236874738802,28.1426234113462,9.742627
1045,26,7.83161837023151,34.9418505275665,7.959151
1063,26,9.55690969349683,40.1278250197176,9.571221
1081,26,13.0652676620904,36.457848736118,13.0306425
1099,26,16.2446460160882,28.9602721998459,16.505936
1117,26,17.8818530827018,22.1624144801547,17.827105
1135,26,17.9270308762871,18.6671289408463,17.747385
1153,26,15.9354141590008,18.5839730908544,16.174896
1171,26,12.6064267121612,22.8696649445354,12.67876
1189,26,9.03957501410577,30.0273904135037,8.815758
1207,32,7.73156529135076,37.7009733402675,7.7634397
1225,32,10.2043980516703,53.4053817634181,10.357723
1243,32,14.1679447600809,48.1422613672422,14.3019
1261,32,20.0691925837409,39.6773710682816,19.8752
1279,32,23.0452315616998,27.0493984216962,22.937157
1297,32,24.0580573951815,20.6860032155762,24.2708
1315,32,23.0358372520899,18.5286593895386,23.228815
1333,32,21.3892249751985,20.7347736588542,21.0363
1351,32,18.9970379635879,24.2819404916486,19.106333
1369,32,16.5282383037267,29.4311541622903,16.932487
1387,32,15.4488262364307,34.7487538497899,15.096256
1405,32,15.3808154527104,37.090298804101,15.547594
1423,32,16.7171936136514,37.2642163133018,16.74376
1441,32,18.7634758464968,34.4258347328694,18.421877
1459,32,19.8785298791699,30.0624453608734,20.111502
1477,32,20.5480278895302,27.6930744854008,20.607117
1495,32,20.3372650599389,26.2775325992685,20.355528
1513,32,19.7731229304154,26.7490162191026,19.628187
1531,32,18.6997469741289,27.978855427372,18.781736
1549,32,17.8665633964448,30.301956737987,17.805939
1567,32,17.5178284470026,32.1116634806945,17.334585
1585,32,17.4829293211669,32.8836391621673,17.587711
1603,20,18.0597110179513,32.9830276892612,17.899345
1621,20,18.6736593065566,6.03041996397442,18.578533
1639,20,19.0973856591112,4.71678734639388,19.071024
1657,20,15.343863338664,3.81014087603081,15.641796
1675,20,10.6950845517491,11.8629751015607,10.550079
1693,20,2.68359644206936,21.8424921637702,3.2152836
1711,20,0.181319787268948,39.0428948248195,0.0
1729,20,3.53018198164024,44.4396087737128,3.4952087
1747,20,12.3619151438099,37.2898682473307,12.2739525
1765,20,16.8160686039044,18.3736971922362,16.965252
1783,20,18.8068091913612,8.83247540846303,18.478811
1801,20,15.8732669829488,4.5677297913669,15.995472
1819,20,11.1887163998124,10.8621988550031,11.11238
1837,20,4.33178995737106,20.917549716215,3.9259436
1855,20,0.0,35.6405814874136,0.0
1873,20,2.6869458574069,44.9588097601447,2.8388124
1891,20,10.9371169518579,39.229186896007,10.8570595
1909,20,16.4606427498145,21.5618947495164,16.392914
1927,20,18.7045480651962,9.72928262420638,18.656034
1945,20,16.7752896898867,4.922100686023,16.862938
